diatessaron_section	diatessaron_verse	gospel_book	gospel_chapter	gospel_verse	text_snippet
30	35	Matt	22	15	cleansed. And one of them, when he saw that he was cleansed, turned back, and with
30	36	Matt	22	16	a loud voice piaised God; and he fell upon his foee before the feet of Jesus, giAng him
30	37	Matt	22	17	thanks: and he was a Samaritan. Jesus answered, and said. Were not they that were cleansed ten ? and the nine, where ai-e they ? > Repeated from siii 9 with vaiiatian.  Part only, and \-aried. * Varie
30	40	Matt	22	19	made thee whole. And as they were iu the Mk.lO 32 way, going up to Jerusalem, Jesus was going before them : and they were amazed ; and they were following him afraid. And he took his twelve disciples 
30	41	Luke	18	31	happen unto him. For he saith unto them, We are going up to Jerusalem, and all the things that are written in the prophets con- cerning the Son of man shall be accomplished.
30	42	Mark	10	33	He shall be delivered unto the chief priests and the scribes; and they shall condemn him to death, and shall deliver him unto
30	43	Mark	10	34	the GentUes : and they shall mock him, and scourge him, and shall spit into his face:
30	44	Luke	18	33	they shall condemn him: they shall crucify and kUl him: and the third day he shall
30	45	Luke	18	34	rise again. And they understood none of these things ; but this saying was hid from them, and they knew not these things that were said.
30	46	Matt	20	21	Then came near to him the mother of the sons of Zebedee, herself and both her sons, and worshipped him, and asked some- thing of him. He said unto her. What wilt
30	47	Mark	10	35	thou? And there came near unto him James and John, her sons, and said unto him, Teacher, we wish that thou shouldest
30	48	Mark	10	36	do for us whatsoever we shall ask. He saith unto them, What will ye that I should
30	49	Mark	10	37	do for you ? They said unto him. Grant unto us that one may sit on thy right, and the other on thy left, in thy kingdom and
30	50	Mark	10	38	glory. But Jesus saith unto them. Ye
30	51	Mark	10	39	am going to be baptized with? They said imto him, We are able. Jesus saith unto them, The cup that I am going to drink ye shall drink; and with the baptism that I am going to be baptized with shall ye
30	52	Mark	10	40	baptized: but that ye should sit on my right and on my left is not mine to give : but it is for them for whom my Father hath
31	1	Mark	10	41	prepared it. And when the ten had heard it, they were moved with indignation at
31	2	Mark	10	42	James and John. And Jesus caUeth them, and saith unto them. Ye know that the chiefs of the Gentiles are their lords, and their rulers are those who have dominion
31	3	Mark	10	43	over them. It shall not be so among you : but whosoever shall wish to become the greater among you, let him be your minister :
31	4	Mark	10	44	and whosoever shall wish to be the first of
31	5	Matt	20	28	you, let him be the servant of all. Even as the Son of man also came not to be minis- tered unto, but to minister, and to give his life as a ransom for many.
31	6	Luke	13	22	He said these things, and went round the villages and cities, and taught, and made
31	7	Luke	13	23	a journey unto Jerusalem. And a certain man asked him. Are they few that shall be saved ? Jesus answered, and saith unto
31	8	Luke	13	24	them. Strive to enter in through the narrow gate : for I say unto you, Many shall seek to enter in, and shall not find it.
31	9	Luke	13	25	From the hour, when the master of the house shall rise up, and shut the door, ye shall be standing without, and shall knock at the door, and shall begin to say, Lord, open to us ; and he shall answer 
31	10	Luke	13	26	"ye are; and ye shall tegin to say, ""We did eat in thy presence, and drink, and thou"
31	12	Luke	13	28	There shall be the weeping and gnashing of teeth, when ye shall see Abraham, and Isaac, and Jacob, and all the prophets, in the kingdom of God, but yourselves cast forth
31	13	Luke	13	29	without. And they shall come from the east and west, and from the north and south, and shaU recline in the kingdom of God.
31	14	Luke	13	30	And then the last shall become first, and the first shall become last.
31	15	Luke	13	30	And when Jesus had entered and walked „ 19 i
31	18	Luke	13	4	And he made haste and went before Jesus, and climbed up into a sycomore tree to see Jesus : for so he was going to pass by.
31	19	Luke	13	5	And when Jesus was come to the place, he saw him, and said unto him, Zacchaeus, make haste, and come down ; to-day I must be in
31	20	Luke	13	6	thy house. And he made haste, and came
31	22	Luke	13	8	and remained. But Zacchaeus stood still, and said unto Jesus, Behold, the half of my goods. Lord, I give to the poor ; and what I have taken in excess from each man I
31	23	Luke	13	9	restore fourfold. Jesus saith imto him, To-day is salvation come to this house, for- asmuch as he also is a son of Abraham.
31	24	Luke	13	9	"For the Son of man came to seek and to „ lO save that which was lost.  Or, "" lies.  On this displacement of S. Lukes order see note to xxxi. 25."
31	25	Matt	20	29	And when Jesus went out from Jericho, Lu. 18 35 himself and his disciples, a great multitude
31	26	Mark	1	46	followed him, and a blind man was sitting by the wayside beting : and his name was
31	27	Luke	18	36	Bartimaeus,* the son of Timaeus. And hear- ing the sound of a multitude going by, he
31	28	Luke	18	37	inquired who it was. They said imto him,
31	29	Luke	18	38	Jesus of Nazareth passeth by. And when he had heai-d that it was Jesus, he cried with a loud voice, saying, Jesus, thou son of
31	30	Luke	18	39	David, have mercy on me. And they that were going in front of Jesus rebuked him, that he should hold his peace: but he cried Mk.lO 48 out the more, saying. Thou son of David,
31	31	Luke	18	49	have mercy on me. And Jesus stood %Ll, and commanded him to be called. And they called the blind man, saying unto him. Be of good cheer: rise, for behold, he calleth
31	32	Luke	18	50	thee. And the blind man, casting away his garment, stood up, and came to Jesus.
31	33	Luke	18	51	Jesus said unto him. What wilt thou that I should do unto thee ? And the blind man said unto him. My lord and master, that thou mayest open mine eyes, and I
31	34	Luke	18	42	may see the&* And Jesus had mercy on him, and touched his eyes, and said unto him, Eeceive thy sight: thy faith hath
31	35	Luke	18	43	made thee whole. And immediately he received his sight, and followed him, prais- ing Grod: and all the people that saw it, gave piaise unto God.
31	37	Luke	19	12	He saith unto them, A certain man of a noble family went into a far country, to receive for himself a kingdom, and to return.
31	38	Luke	19	13	And. when he had called his ten servants, he gave them ten minas, and saith unto them, Trade ye herewith until my arrival.
31	39	Luke	19	14	But his citizens hated him, and sent ambas- sadors after him, saying. We do not wish
31	40	Luke	19	14	this man to reign over us. And when he „ 1,5 came back again, having received the king- dom, he commanded the servants, unto whom he gave the money, to be called to him, that he might know how much ea
31	41	Luke	19	16	one had traded. And the iirst came, saying, Lord, thy mina hath acquired ten miaas
31	42	Luke	19	17	more. The king said unto him, thou good and faithful servant, who hast been found faithful in a very little, be thou
31	43	Luke	19	18	holding authority over ten districts. And another came, saying. Lord, thy mina hath
31	44	Luke	19	19	gained five minas. And to this man he said. Thou also shalt be holding authority
31	45	Luke	19	20	over five districts. And another came, say- ing. Lord, behold thy mina, which I kept
31	46	Luke	19	21	laid up in a napkin : I feared thee, because thou art an austere man : thou takest up that which thou layedst not down, thou exactest that which thou gavest not, and
31	47	Luke	19	22	reapest that which thou sowedst not. His lord said unto him. Out of thy mouth I judge thee, thou wicked servant, negligent * and destitute of confidence.* Thou knewest
31	48	Luke	19	22	which I sowed not; wherefore didst thou Lu, 19 23 not place my money at the bank, so that at my coming I might have exacted it with
31	49	Luke	19	22	interest ? And he said unto them that ,, 24 stood by. Take away from him the mina, and give it unto him that hath the ten
31	50	Luke	19	25	minas. They said unto him, Lord, he hath
31	51	Luke	19	26	ten minas. He saith unto them, I say unto you. Unto every one that hath shall be given ; but from him that hath not, even that which he hath shall be taken away
31	52	Luke	19	27	from him. Howbeit those mine enemies, which did not wish me to reign over them, bring hither, and slay them before me.
32	1	Luke	18	12	8 a publican. The Pharisee stood and prayed Lu. 1 8 1 1 thus with himself, Lord, I thank thee, that I am not as the rest of men, unjust, adulterers, 9 extortioners, or even as this publican. But I fas
32	2	Luke	18	10	"Placed a little earlier than the evangelists have it, but during the same visit to Jerusalem. ■• Or Mark xii. 43 slightly varied. * Lit. "" house."" * Omitting "" even all her living.""  S. Luke puts this"
